ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad,pista
E0693,completar_frase,P0386,,Completa: La palabra en náhuatl para 'constitución política' es _____,yekantlalamatl,yekantlalamatl|yekxx|ltama,otras,intermedio,Empieza con: ye
E0694,leer_escribir,P0387,,Lee la palabra en náhuatl 'tomin amatl' y escribe su traducción al español,contrato mercantil,,otras,intermedio,Se ve así: c________________l
E0695,completar_frase,P0387,,Completa: La palabra en náhuatl para 'contrato mercantil' es _____,tomin amatl,tomin amatl|otro|ltama,otras,intermedio,Empieza con: to
E0696,leer_escribir,P0388,,Lee la palabra en náhuatl 'mokamauiani' y escribe su traducción al español,declaración,,otras,intermedio,Se ve así: d_________n
E0697,completar_frase,P0388,,Completa: La palabra en náhuatl para 'declaración' es _____,mokamauiani,mokamauiani|inaiu|otro,otras,intermedio,Empieza con: mo
E0698,leer_escribir,P0389,,Lee la palabra en náhuatl 'tla’tlalchiuani' y escribe su traducción al español,delincuente,,otras,intermedio,Se ve así: d_________e
E0699,completar_frase,P0389,,Completa: La palabra en náhuatl para 'delincuente' es _____,tla’tlalchiuani,tla’tlalchiuani|inaui|otro,otras,intermedio,Empieza con: tl
E0700,leer_escribir,P0390,,Lee la palabra en náhuatl 'tla’tlakolchiualistli' y escribe su traducción al español,delito,,términos legales,intermedio,Se ve así: d____o
E0701,completar_frase,P0390,,Completa: La palabra en náhuatl para 'delito' es _____,tla’tlakolchiualistli,tla’tlakolchiualistli|iltsi|tlaxx,términos legales,intermedio,Empieza con: tl
E0702,leer_escribir,P0391,,Lee la palabra en náhuatl 'tlakayotl kitskililistli' y escribe su traducción al español,delito sexual,,términos legales,intermedio,Se ve así: d___________l
E0703,completar_frase,P0391,,Completa: La palabra en náhuatl para 'delito sexual' es _____,tlakayotl kitskililistli,tlakayotl kitskililistli|iltsi|otro,términos legales,intermedio,Empieza con: tl
E0704,leer_escribir,P0392,,Lee la palabra en náhuatl 'tlateluilistli' y escribe su traducción al español,denuncía,,otras,intermedio,Se ve así: d______a
E0705,completar_frase,P0392,,Completa: La palabra en náhuatl para 'denuncía' es _____,tlateluilistli,tlateluilistli|tlaxx|iltsi,otras,intermedio,Empieza con: tl
E0706,leer_escribir,P0393,,Lee la palabra en náhuatl 'tlakatlatsikolilistli' y escribe su traducción al español,detención,,otras,intermedio,Se ve así: d_______n
E0707,completar_frase,P0393,,Completa: La palabra en náhuatl para 'detención' es _____,tlakatlatsikolilistli,tlakatlatsikolilistli|tlaxx|otro,otras,intermedio,Empieza con: tl
E0708,leer_escribir,P0394,,Lee la palabra en náhuatl 'konetlaka’kayaulis' y escribe su traducción al español,estupro,,otras,intermedio,Se ve así: e_____o
E0709,completar_frase,P0394,,Completa: La palabra en náhuatl para 'estupro' es _____,konetlaka’kayaulis,konetlaka’kayaulis|silua|otro,otras,intermedio,Empieza con: ko
E0710,leer_escribir,P0395,,Lee la palabra en náhuatl 'tlapaleuil i’yotlamilistli' y escribe su traducción al español,eutanasia,,saludos y tiempo,intermedio,Se ve así: e_______a
E0711,completar_frase,P0395,,Completa: La palabra en náhuatl para 'eutanasia' es _____,tlapaleuil i’yotlamilistli,tlapaleuil i’yotlamilistli|iltsi|tlaxx,saludos y tiempo,intermedio,Empieza con: tl
E0712,leer_escribir,P0396,,Lee la palabra en náhuatl 'tlamiktiani' y escribe su traducción al español,homicida,,otras,intermedio,Se ve así: h______a
E0713,completar_frase,P0396,,Completa: La palabra en náhuatl para 'homicida' es _____,tlamiktiani,tlamiktiani|inait|tlaxx,otras,intermedio,Empieza con: tl
E0714,leer_escribir,P0397,,Lee la palabra en náhuatl 'temiktilistli' y escribe su traducción al español,homicidio,,términos legales,intermedio,Se ve así: h_______o
E0715,completar_frase,P0397,,Completa: La palabra en náhuatl para 'homicidio' es _____,temiktilistli,temiktilistli|otro|iltsi,términos legales,intermedio,Empieza con: te
E0716,leer_escribir,P0398,,Lee la palabra en náhuatl 'tlaa’analistli' y escribe su traducción al español,hurto,,otras,intermedio,Se ve así: h___o
E0717,completar_frase,P0398,,Completa: La palabra en náhuatl para 'hurto' es _____,tlaa’analistli,tlaa’analistli|tlaxx|otro,otras,intermedio,Empieza con: tl
E0718,leer_escribir,P0399,,Lee la palabra en náhuatl 'tetlalkuikuilistli' y escribe su traducción al español,invasión de tierra,,saludos y tiempo,intermedio,Se ve así: i________________a
E0719,completar_frase,P0399,,Completa: La palabra en náhuatl para 'invasión de tierra' es _____,tetlalkuikuilistli,tetlalkuikuilistli|otro|iltsi,saludos y tiempo,intermedio,Empieza con: te
E0720,leer_escribir,P0400,,Lee la palabra en náhuatl 'tiechkauj' y escribe su traducción al español,juez,,términos legales,intermedio,Se ve así: j__z
E0721,completar_frase,P0400,,Completa: La palabra en náhuatl para 'juez' es _____,tiechkauj,tiechkauj|tiexx|otro,términos legales,intermedio,Empieza con: ti
E0722,leer_escribir,P0401,,Lee la palabra en náhuatl 'tlajkuilol yekanalistli' y escribe su traducción al español,ley,,otras,intermedio,Se ve así: l_y
E0723,completar_frase,P0401,,Completa: La palabra en náhuatl para 'ley' es _____,tlajkuilol yekanalistli,tlajkuilol yekanalistli|otro|iltsi,otras,intermedio,Empieza con: tl
E0724,leer_escribir,P0402,,Lee la palabra en náhuatl 'tikiua’' y escribe su traducción al español,policía,,términos legales,basico,Se ve así: p_____a
E0725,leer_escribir,P0403,,Lee la palabra en náhuatl 'tsiko’tok tlakatl' y escribe su traducción al español,preso,,otras,intermedio,Se ve así: p___o
E0726,completar_frase,P0403,,Completa: La palabra en náhuatl para 'preso' es _____,tsiko’tok tlakatl,tsiko’tok tlakatl|tsixx|ltaka,otras,intermedio,Empieza con: ts
E0727,leer_escribir,P0404,,Lee la palabra en náhuatl 'chiualistli' y escribe su traducción al español,procedimiento,,otras,intermedio,Se ve así: p___________o
E0728,completar_frase,P0404,,Completa: La palabra en náhuatl para 'procedimiento' es _____,chiualistli,chiualistli|iltsi|chixx,otras,intermedio,Empieza con: ch
E0729,leer_escribir,P0405,,Lee la palabra en náhuatl 'tlainextilistli' y escribe su traducción al español,prueba,,otras,intermedio,Se ve así: p____a
E0730,completar_frase,P0405,,Completa: La palabra en náhuatl para 'prueba' es _____,tlainextilistli,tlainextilistli|otro|tlaxx,otras,intermedio,Empieza con: tl
E0731,leer_escribir,P0406,,Lee la palabra en náhuatl 'nechikolilistli' y escribe su traducción al español,reunión,,otras,intermedio,Se ve así: r_____n
E0732,completar_frase,P0406,,Completa: La palabra en náhuatl para 'reunión' es _____,nechikolilistli,nechikolilistli|iltsi|otro,otras,intermedio,Empieza con: ne
E0733,leer_escribir,P0407,,Lee la palabra en náhuatl 'neteuilistli' y escribe su traducción al español,riña,,otras,intermedio,Se ve así: r__a
E0734,completar_frase,P0407,,Completa: La palabra en náhuatl para 'riña' es _____,neteuilistli,neteuilistli|netxx|iltsi,otras,intermedio,Empieza con: ne
E0735,leer_escribir,P0408,,Lee la palabra en náhuatl 'tlaichtikilistli' y escribe su traducción al español,robo,,términos legales,intermedio,Se ve así: r__o
E0736,completar_frase,P0408,,Completa: La palabra en náhuatl para 'robo' es _____,tlaichtikilistli,tlaichtikilistli|iltsi|otro,términos legales,intermedio,Empieza con: tl
E0737,leer_escribir,P0409,,Lee la palabra en náhuatl 'tla’ikuilouani' y escribe su traducción al español,secretario,,otras,intermedio,Se ve así: s________o
E0738,completar_frase,P0409,,Completa: La palabra en náhuatl para 'secretario' es _____,tla’ikuilouani,tla’ikuilouani|tlaxx|inauo,otras,intermedio,Empieza con: tl
E0739,leer_escribir,P0410,,Lee la palabra en náhuatl 'tlachtijkin tlakatl tomin patlali' y escribe su traducción al español,secuestro,,términos legales,intermedio,Se ve así: s_______o
E0740,completar_frase,P0410,,Completa: La palabra en náhuatl para 'secuestro' es _____,tlachtijkin tlakatl tomin patlali,tlachtijkin tlakatl tomin patlali|ilalt|tlaxx,términos legales,intermedio,Empieza con: tl
E0741,leer_escribir,P0411,,Lee la palabra en náhuatl 'tlanauatil tla’tolistli' y escribe su traducción al español,sentencia,,términos legales,intermedio,Se ve así: s_______a
E0742,completar_frase,P0411,,Completa: La palabra en náhuatl para 'sentencia' es _____,tlanauatil tla’tolistli,tlanauatil tla’tolistli|iltsi|tlaxx,términos legales,intermedio,Empieza con: tl
E0743,leer_escribir,P0412,,Lee la palabra en náhuatl 'tlachiani' y escribe su traducción al español,testigo,,términos legales,intermedio,Se ve así: t_____o
E0744,completar_frase,P0412,,Completa: La palabra en náhuatl para 'testigo' es _____,tlachiani,tlachiani|inaih|otro,términos legales,intermedio,Empieza con: tl
E0745,leer_escribir,P0413,,Lee la palabra en náhuatl 'tlaka uiuilanani' y escribe su traducción al español,tentativa de violación,,términos legales,intermedio,Se ve así: t____________________n
E0746,completar_frase,P0413,,Completa: La palabra en náhuatl para 'tentativa de violación' es _____,tlaka uiuilanani,tlaka uiuilanani|otro|inana,términos legales,intermedio,Empieza con: tl
E0747,leer_escribir,P0414,,Lee la palabra en náhuatl 'tlauiuilanalistli' y escribe su traducción al español,violación,,términos legales,intermedio,Se ve así: v_______n
E0748,completar_frase,P0414,,Completa: La palabra en náhuatl para 'violación' es _____,tlauiuilanalistli,tlauiuilanalistli|iltsi|tlaxx,términos legales,intermedio,Empieza con: tl
E0749,leer_escribir,P0415,,Lee la palabra en náhuatl 'atl' y escribe su traducción al español,agua,,elementos de la naturaleza,intermedio,Se ve así: a__a
E0750,leer_escribir,P0416,,Lee la palabra en náhuatl 'e'ekatl' y escribe su traducción al español,aire,,elementos de la naturaleza,intermedio,Se ve así: a__e
E0751,leer_escribir,P0417,,Lee la palabra en náhuatl 'tlali' y escribe su traducción al español,tierra,,elementos de la naturaleza,intermedio,Se ve así: t____a
E0752,leer_escribir,P0418,,Lee la palabra en náhuatl 'tlitl' y escribe su traducción al español,fuego,,elementos de la naturaleza,intermedio,Se ve así: f___o
E0753,leer_escribir,P0419,,Lee la palabra en náhuatl 'a’kosamalotl' y escribe su traducción al español,arco iris,,astronomía y naturaleza,intermedio,Se ve así: a_______s
E0754,completar_frase,P0419,,Completa: La palabra en náhuatl para 'arco iris' es _____,a’kosamalotl,a’kosamalotl|a’kxx|otro,astronomía y naturaleza,intermedio,Empieza con: a’
E0755,leer_escribir,P0420,,Lee la palabra en náhuatl 'tlaluiyontli' y escribe su traducción al español,sismo,,saludos y tiempo,intermedio,Se ve así: s___o
E0756,completar_frase,P0420,,Completa: La palabra en náhuatl para 'sismo' es _____,tlaluiyontli,tlaluiyontli|iltno|otro,saludos y tiempo,intermedio,Empieza con: tl
E0757,leer_escribir,P0421,,Lee la palabra en náhuatl 'tisiuitl' y escribe su traducción al español,granizo,,elementos de la naturaleza,intermedio,Se ve así: g_____o
E0758,leer_escribir,P0422,,Lee la palabra en náhuatl 'kiauitl' y escribe su traducción al español,lluvia,,astronomía y naturaleza,intermedio,Se ve así: l____a
E0759,leer_escribir,P0423,,Lee la palabra en náhuatl 'mextli' y escribe su traducción al español,nube,,astronomía y naturaleza,intermedio,Se ve así: n__e
E0760,leer_escribir,P0424,,Lee la palabra en náhuatl 'pan uitsi itstik' y escribe su traducción al español,nevada,,otras,intermedio,Se ve así: n____a
E0761,completar_frase,P0424,,Completa: La palabra en náhuatl para 'nevada' es _____,pan uitsi itstik,pan uitsi itstik|kitst|otro,otras,intermedio,Empieza con: pa
E0762,leer_escribir,P0425,,Lee la palabra en náhuatl 'semanauak' y escribe su traducción al español,mar,,elementos de la naturaleza,intermedio,Se ve así: m_r
E0763,completar_frase,P0425,,Completa: La palabra en náhuatl para 'mar' es _____,semanauak,semanauak|kauan|semxx,elementos de la naturaleza,intermedio,Empieza con: se
E0764,leer_escribir,P0426,,Lee la palabra en náhuatl 'tlapitlanilotl' y escribe su traducción al español,relámpago,,elementos de la naturaleza,intermedio,Se ve así: r_______o
E0765,completar_frase,P0426,,Completa: La palabra en náhuatl para 'relámpago' es _____,tlapitlanilotl,tlapitlanilotl|tlaxx|ltoli,elementos de la naturaleza,intermedio,Empieza con: tl
E0766,leer_escribir,P0427,,Lee la palabra en náhuatl 'tlatikuinilotl' y escribe su traducción al español,trueno,,saludos y tiempo,intermedio,Se ve así: t____o
E0767,completar_frase,P0427,,Completa: La palabra en náhuatl para 'trueno' es _____,tlatikuinilotl,tlatikuinilotl|ltoli|tlaxx,saludos y tiempo,intermedio,Empieza con: tl
E0768,leer_escribir,P0428,,Lee la palabra en náhuatl 'tepetlikonixpopokalistli' y escribe su traducción al español,erupción,,otras,intermedio,Se ve así: e______n
E0769,completar_frase,P0428,,Completa: La palabra en náhuatl para 'erupción' es _____,tepetlikonixpopokalistli,tepetlikonixpopokalistli|iltsi|tepxx,otras,intermedio,Empieza con: te
E0770,leer_escribir,P0429,,Lee la palabra en náhuatl 'ueyatl' y escribe su traducción al español,río,,elementos de la naturaleza,intermedio,Se ve así: r_o
E0771,leer_escribir,P0430,,Lee la palabra en náhuatl 'maseualsiuatlakemitl' y escribe su traducción al español,indumentaria de mujer,,otras,intermedio,Se ve así: i___________________r
E0772,completar_frase,P0430,,Completa: La palabra en náhuatl para 'indumentaria de mujer' es _____,maseualsiuatlakemitl,maseualsiuatlakemitl|masxx|ltime,otras,intermedio,Empieza con: ma
E0773,leer_escribir,P0431,,Lee la palabra en náhuatl 'pipiloli' y escribe su traducción al español,aretes,,indumentaria,intermedio,Se ve así: a____s
E0774,leer_escribir,P0432,,Lee la palabra en náhuatl 'kamixa’' y escribe su traducción al español,blusa,,indumentaria,intermedio,Se ve así: b___a
E0775,leer_escribir,P0433,,Lee la palabra en náhuatl 'koskatl' y escribe su traducción al español,collares,,indumentaria,intermedio,Se ve así: c______s
E0776,leer_escribir,P0434,,Lee la palabra en náhuatl 'kue’tli' y escribe su traducción al español,enagua,,elementos de la naturaleza,intermedio,Se ve así: e____a
E0777,leer_escribir,P0435,,Lee la palabra en náhuatl 'paxa’tli' y escribe su traducción al español,faja,,otras,intermedio,Se ve así: f__a
E0778,leer_escribir,P0436,,Lee la palabra en náhuatl 'tla’tijkue’tli' y escribe su traducción al español,fondo,,otras,intermedio,Se ve así: f___o
E0779,completar_frase,P0436,,Completa: La palabra en náhuatl para 'fondo' es _____,tla’tijkue’tli,tla’tijkue’tli|tlaxx|ilt’e,otras,intermedio,Empieza con: tl
E0780,leer_escribir,P0437,,Lee la palabra en náhuatl 'xotikakme' y escribe su traducción al español,huaraches de mujer,,indumentaria,intermedio,Se ve así: h________________r
E0781,completar_frase,P0437,,Completa: La palabra en náhuatl para 'huaraches de mujer' es _____,xotikakme,xotikakme|emkak|otro,indumentaria,intermedio,Empieza con: xo
E0782,leer_escribir,P0438,,Lee la palabra en náhuatl 'tsonilpikatl' y escribe su traducción al español,listones,,otras,intermedio,Se ve así: l______s
E0783,completar_frase,P0438,,Completa: La palabra en náhuatl para 'listones' es _____,tsonilpikatl,tsonilpikatl|tsoxx|ltaki,otras,intermedio,Empieza con: ts
E0784,leer_escribir,P0439,,Lee la palabra en náhuatl 'tsikauastli' y escribe su traducción al español,peine,,indumentaria,intermedio,Se ve así: p___e
E0785,completar_frase,P0439,,Completa: La palabra en náhuatl para 'peine' es _____,tsikauastli,tsikauastli|iltsa|tsixx,indumentaria,intermedio,Empieza con: ts
E0786,leer_escribir,P0440,,Lee la palabra en náhuatl 'kichkemitl' y escribe su traducción al español,huipil,,indumentaria,intermedio,Se ve así: h____l
E0787,completar_frase,P0440,,Completa: La palabra en náhuatl para 'huipil' es _____,kichkemitl,kichkemitl|ltime|otro,indumentaria,intermedio,Empieza con: ki
E0788,leer_escribir,P0441,,Lee la palabra en náhuatl 'maseualtlakatlakemitl' y escribe su traducción al español,indumentaria de hombre,,otras,intermedio,Se ve así: i____________________e
E0789,completar_frase,P0441,,Completa: La palabra en náhuatl para 'indumentaria de hombre' es _____,maseualtlakatlakemitl,maseualtlakatlakemitl|masxx|ltime,otras,intermedio,Empieza con: ma
E0790,leer_escribir,P0442,,Lee la palabra en náhuatl 'kalson' y escribe su traducción al español,calzón de manta,,indumentaria,intermedio,Se ve así: c_____________a
E0791,leer_escribir,P0443,,Lee la palabra en náhuatl 'tekakme' y escribe su traducción al español,huaraches de hombre,,indumentaria,intermedio,Se ve así: h_________________e
E0792,leer_escribir,P0444,,Lee la palabra en náhuatl 'kichto’mitl' y escribe su traducción al español,jorongo,,indumentaria,intermedio,Se ve así: j_____o
E0793,completar_frase,P0444,,Completa: La palabra en náhuatl para 'jorongo' es _____,kichto’mitl,kichto’mitl|ltim’|otro,indumentaria,intermedio,Empieza con: ki
