ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad
E0846,seleccionar_imagen,P0468,,Selecciona la imagen que representa 'xonakatl',cebolla,cebolla|casa|pájaro|víbora,vegetales y hierbas,intermedio
E0847,leer_escribir,P0468,,Lee la palabra en náhuatl 'xonakatl' y escribe su traducción al español,cebolla,,vegetales y hierbas,intermedio
E0848,seleccionar_imagen,P0469,,Selecciona la imagen que representa 'kulanto',cilantro,cilantro|víbora|árbol|sol,vegetales y hierbas,basico
E0849,leer_escribir,P0469,,Lee la palabra en náhuatl 'kulanto' y escribe su traducción al español,cilantro,,vegetales y hierbas,basico
E0850,seleccionar_imagen,P0470,,Selecciona la imagen que representa 'kolix',col,col|gato|pájaro|víbora,vegetales y hierbas,intermedio
E0851,leer_escribir,P0470,,Lee la palabra en náhuatl 'kolix' y escribe su traducción al español,col,,vegetales y hierbas,intermedio
E0852,leer_escribir,P0471,,Lee la palabra en náhuatl 'chayo’testli' y escribe su traducción al español,chayotestle,,otras,intermedio
E0853,completar_frase,P0471,,Completa: La palabra en náhuatl para 'chayotestle' es _____,chayo’testli,chayo’testli|otro|iltse,otras,intermedio
E0854,seleccionar_imagen,P0472,,Selecciona la imagen que representa 'chili',chile,chile|pájaro|estrella|víbora,vegetales y hierbas,basico
E0855,leer_escribir,P0472,,Lee la palabra en náhuatl 'chili' y escribe su traducción al español,chile,,vegetales y hierbas,basico
E0856,seleccionar_imagen,P0473,,Selecciona la imagen que representa 'chilchotl',chile verde,chile verde|luna|estrella|sol,colores,intermedio
E0857,leer_escribir,P0473,,Lee la palabra en náhuatl 'chilchotl' y escribe su traducción al español,chile verde,,colores,intermedio
E0858,completar_frase,P0473,,Completa: La palabra en náhuatl para 'chile verde' es _____,chilchotl,chilchotl|otro|chixx,colores,intermedio
E0859,leer_escribir,P0474,,Lee la palabra en náhuatl 'chiltikpin' y escribe su traducción al español,chiltepín,,otras,intermedio
E0860,completar_frase,P0474,,Completa: La palabra en náhuatl para 'chiltepín' es _____,chiltikpin,chiltikpin|otro|nipki,otras,intermedio
E0861,seleccionar_imagen,P0475,,Selecciona la imagen que representa 'exotl',ejote,ejote|pájaro|estrella|gato,vegetales y hierbas,intermedio
E0862,leer_escribir,P0475,,Lee la palabra en náhuatl 'exotl' y escribe su traducción al español,ejote,,vegetales y hierbas,intermedio
E0863,seleccionar_imagen,P0476,,Selecciona la imagen que representa 'elotl',elote,elote|estrella|luna|pájaro,vegetales y hierbas,intermedio
E0864,leer_escribir,P0476,,Lee la palabra en náhuatl 'elotl' y escribe su traducción al español,elote,,vegetales y hierbas,intermedio
E0865,leer_escribir,P0477,,Lee la palabra en náhuatl 'epasotl' y escribe su traducción al español,epasote,,otras,intermedio
E0866,leer_escribir,P0478,,Lee la palabra en náhuatl 'uitsayo’tli' y escribe su traducción al español,erizo,,otras,intermedio
E0867,completar_frase,P0478,,Completa: La palabra en náhuatl para 'erizo' es _____,uitsayo’tli,uitsayo’tli|uitxx|ilt’o,otras,intermedio
E0868,seleccionar_imagen,P0479,,Selecciona la imagen que representa 'ayoxochitl',flor de calabaza,flor de calabaza|luna|perro|estrella,vegetales y hierbas,intermedio
E0869,leer_escribir,P0479,,Lee la palabra en náhuatl 'ayoxochitl' y escribe su traducción al español,flor de calabaza,,vegetales y hierbas,intermedio
E0870,completar_frase,P0479,,Completa: La palabra en náhuatl para 'flor de calabaza' es _____,ayoxochitl,ayoxochitl|ayoxx|ltihc,vegetales y hierbas,intermedio
E0871,leer_escribir,P0480,,Lee la palabra en náhuatl 'silik yitl' y escribe su traducción al español,frijol tierno,,saludos y tiempo,intermedio
E0872,completar_frase,P0480,,Completa: La palabra en náhuatl para 'frijol tierno' es _____,silik yitl,silik yitl|ltiy |otro,saludos y tiempo,intermedio
E0873,leer_escribir,P0481,,Lee la palabra en náhuatl 'uitsayo’kilitl' y escribe su traducción al español,guías de espinoso,,saludos y tiempo,intermedio
E0874,completar_frase,P0481,,Completa: La palabra en náhuatl para 'guías de espinoso' es _____,uitsayo’kilitl,uitsayo’kilitl|uitxx|ltili,saludos y tiempo,intermedio
E0875,leer_escribir,P0482,,Lee la palabra en náhuatl 'silik auax' y escribe su traducción al español,haba tierna,,granos y semillas,intermedio
E0876,completar_frase,P0482,,Completa: La palabra en náhuatl para 'haba tierna' es _____,silik auax,silik auax|xaua |otro,granos y semillas,intermedio
E0877,seleccionar_imagen,P0483,,Selecciona la imagen que representa 'nanakatl',hongos,hongos|árbol|perro|sol,vegetales y hierbas,intermedio
E0878,leer_escribir,P0483,,Lee la palabra en náhuatl 'nanakatl' y escribe su traducción al español,hongos,,vegetales y hierbas,intermedio
E0879,seleccionar_imagen,P0484,,Selecciona la imagen que representa 'lemon',limón,limón|luna|pájaro|gato,vegetales y hierbas,basico
E0880,leer_escribir,P0484,,Lee la palabra en náhuatl 'lemon' y escribe su traducción al español,limón,,vegetales y hierbas,basico
E0881,leer_escribir,P0485,,Lee la palabra en náhuatl 'no’pali' y escribe su traducción al español,nopal,,saludos y tiempo,basico
E0882,completar_frase,P0485,,Completa: La palabra en náhuatl para 'nopal' es _____,no’pali,no’pali|no’xx|ilap’,saludos y tiempo,basico
E0883,leer_escribir,P0486,,Lee la palabra en náhuatl 'papalo’kilitl' y escribe su traducción al español,pápalos,,otras,intermedio
E0884,completar_frase,P0486,,Completa: La palabra en náhuatl para 'pápalos' es _____,papalo’kilitl,papalo’kilitl|papxx|otro,otras,intermedio
E0885,leer_escribir,P0487,,Lee la palabra en náhuatl 'ouatl' y escribe su traducción al español,caña,,otras,intermedio
E0886,seleccionar_imagen,P0488,,Selecciona la imagen que representa 'kilitl',quelite,quelite|árbol|luna|pájaro,vegetales y hierbas,intermedio
E0887,leer_escribir,P0488,,Lee la palabra en náhuatl 'kilitl' y escribe su traducción al español,quelite,,vegetales y hierbas,intermedio
E0888,seleccionar_imagen,P0489,,Selecciona la imagen que representa 'tomatl',jitomate,jitomate|árbol|víbora|estrella,vegetales y hierbas,intermedio
E0889,leer_escribir,P0489,,Lee la palabra en náhuatl 'tomatl' y escribe su traducción al español,jitomate,,vegetales y hierbas,intermedio
E0890,leer_escribir,P0490,,Lee la palabra en náhuatl 'kakaujyotomatl' y escribe su traducción al español,tomate de hoja,,otras,intermedio
E0891,completar_frase,P0490,,Completa: La palabra en náhuatl para 'tomate de hoja' es _____,kakaujyotomatl,kakaujyotomatl|kakxx|otro,otras,intermedio
E0892,leer_escribir,P0491,,Lee la palabra en náhuatl 'xinachtin' y escribe su traducción al español,semillas,,saludos y tiempo,intermedio
E0893,completar_frase,P0491,,Completa: La palabra en náhuatl para 'semillas' es _____,xinachtin,xinachtin|otro|nithc,saludos y tiempo,intermedio
E0894,leer_escribir,P0492,,Lee la palabra en náhuatl 'alpixon' y escribe su traducción al español,alverjón,,granos y semillas,intermedio
E0895,leer_escribir,P0493,,Lee la palabra en náhuatl 'kakauatl' y escribe su traducción al español,cacahuate,,granos y semillas,intermedio
E0896,seleccionar_imagen,P0494,,Selecciona la imagen que representa 'etl',frijol,frijol|estrella|pájaro|sol,vegetales y hierbas,intermedio
E0897,leer_escribir,P0494,,Lee la palabra en náhuatl 'etl' y escribe su traducción al español,frijol,,vegetales y hierbas,intermedio
E0898,seleccionar_imagen,P0495,,Selecciona la imagen que representa 'istakyitl',frijol blanco,frijol blanco|estrella|árbol|casa,colores,intermedio
E0899,leer_escribir,P0495,,Lee la palabra en náhuatl 'istakyitl' y escribe su traducción al español,frijol blanco,,colores,intermedio
E0900,completar_frase,P0495,,Completa: La palabra en náhuatl para 'frijol blanco' es _____,istakyitl,istakyitl|otro|istxx,colores,intermedio
E0901,seleccionar_imagen,P0496,,Selecciona la imagen que representa 'tliltikyitl',frijol negro,frijol negro|estrella|árbol|perro,colores,intermedio
E0902,leer_escribir,P0496,,Lee la palabra en náhuatl 'tliltikyitl' y escribe su traducción al español,frijol negro,,colores,intermedio
E0903,completar_frase,P0496,,Completa: La palabra en náhuatl para 'frijol negro' es _____,tliltikyitl,tliltikyitl|otro|tlixx,colores,intermedio
E0904,leer_escribir,P0497,,Lee la palabra en náhuatl 'auax' y escribe su traducción al español,haba,,granos y semillas,intermedio
E0905,leer_escribir,P0498,,Lee la palabra en náhuatl 'tlaoli' y escribe su traducción al español,maíz,,granos y semillas,intermedio
E0906,completar_frase,P0498,,Completa: La palabra en náhuatl para 'maíz' es _____,tlaoli,tlaoli|iloal|otro,granos y semillas,intermedio
E0907,leer_escribir,P0499,,Lee la palabra en náhuatl 'ayo’uichtli' y escribe su traducción al español,pipián,,otras,intermedio
E0908,completar_frase,P0499,,Completa: La palabra en náhuatl para 'pipián' es _____,ayo’uichtli,ayo’uichtli|otro|ilthc,otras,intermedio
E0909,seleccionar_imagen,P0500,,Selecciona la imagen que representa 'kokok xinachtli',semilla de chile,semilla de chile|sol|víbora|luna,vegetales y hierbas,intermedio
E0910,leer_escribir,P0500,,Lee la palabra en náhuatl 'kokok xinachtli' y escribe su traducción al español,semilla de chile,,vegetales y hierbas,intermedio
E0911,completar_frase,P0500,,Completa: La palabra en náhuatl para 'semilla de chile' es _____,kokok xinachtli,kokok xinachtli|ilthc|kokxx,vegetales y hierbas,intermedio
E0912,leer_escribir,P0501,,Lee la palabra en náhuatl 'niktli' y escribe su traducción al español,azúcar,,otras,intermedio
E0913,seleccionar_imagen,P0502,,Selecciona la imagen que representa 'niukayotl',café,café|estrella|luna|pájaro,colores,intermedio
E0914,leer_escribir,P0502,,Lee la palabra en náhuatl 'niukayotl' y escribe su traducción al español,café,,colores,intermedio
E0915,completar_frase,P0502,,Completa: La palabra en náhuatl para 'café' es _____,niukayotl,niukayotl|otro|niuxx,colores,intermedio
E0916,leer_escribir,P0503,,Lee la palabra en náhuatl 'sokitlakualchiualoni' y escribe su traducción al español,cazuela,,otras,intermedio
E0917,completar_frase,P0503,,Completa: La palabra en náhuatl para 'cazuela' es _____,sokitlakualchiualoni,sokitlakualchiualoni|sokxx|inola,otras,intermedio
E0918,leer_escribir,P0504,,Lee la palabra en náhuatl 'komali' y escribe su traducción al español,comal,,utensilios de cocina,basico
E0919,leer_escribir,P0505,,Lee la palabra en náhuatl 'tlakuali' y escribe su traducción al español,comida,,otras,intermedio
E0920,leer_escribir,P0506,,Lee la palabra en náhuatl 'tlatetekiloni' y escribe su traducción al español,cuchillo,,utensilios de cocina,intermedio
E0921,completar_frase,P0506,,Completa: La palabra en náhuatl para 'cuchillo' es _____,tlatetekiloni,tlatetekiloni|inoli|tlaxx,utensilios de cocina,intermedio
E0922,leer_escribir,P0507,,Lee la palabra en náhuatl 'kuchala’' y escribe su traducción al español,cuchara,,utensilios de cocina,intermedio
E0923,leer_escribir,P0508,,Lee la palabra en náhuatl 'tlachpauastli' y escribe su traducción al español,escoba,,utensilios de cocina,intermedio
E0924,completar_frase,P0508,,Completa: La palabra en náhuatl para 'escoba' es _____,tlachpauastli,tlachpauastli|otro|iltsa,utensilios de cocina,intermedio
E0925,leer_escribir,P0509,,Lee la palabra en náhuatl 'xoluastli' y escribe su traducción al español,escobeta,,otras,intermedio
E0926,completar_frase,P0509,,Completa: La palabra en náhuatl para 'escobeta' es _____,xoluastli,xoluastli|xolxx|otro,otras,intermedio
E0927,leer_escribir,P0510,,Lee la palabra en náhuatl 'tikuili' y escribe su traducción al español,fogón,,utensilios de cocina,basico
E0928,leer_escribir,P0511,,Lee la palabra en náhuatl 'xapu’' y escribe su traducción al español,jabón,,otras,intermedio
E0929,leer_escribir,P0512,,Lee la palabra en náhuatl 'xalo’' y escribe su traducción al español,jarro,,otras,intermedio
E0930,leer_escribir,P0513,,Lee la palabra en náhuatl 'kouitl' y escribe su traducción al español,leña,,otras,intermedio
E0931,leer_escribir,P0514,,Lee la palabra en náhuatl 'tletl' y escribe su traducción al español,lumbre,,otras,intermedio
E0932,leer_escribir,P0515,,Lee la palabra en náhuatl 'kojpantlakualoni' y escribe su traducción al español,mesa,,hogar y muebles,intermedio
E0933,completar_frase,P0515,,Completa: La palabra en náhuatl para 'mesa' es _____,kojpantlakualoni,kojpantlakualoni|inola|kojxx,hogar y muebles,intermedio
E0934,leer_escribir,P0516,,Lee la palabra en náhuatl 'metlatl' y escribe su traducción al español,metate,,utensilios de cocina,intermedio
E0935,leer_escribir,P0517,,Lee la palabra en náhuatl 'molkaxitl' y escribe su traducción al español,molcajete,,utensilios de cocina,intermedio
E0936,completar_frase,P0517,,Completa: La palabra en náhuatl para 'molcajete' es _____,molkaxitl,molkaxitl|otro|molxx,utensilios de cocina,intermedio
E0937,leer_escribir,P0518,,Lee la palabra en náhuatl 'komitl' y escribe su traducción al español,olla,,utensilios de cocina,intermedio
E0938,seleccionar_imagen,P0519,,Selecciona la imagen que representa 'tinamastli',piedras del fogón,piedras del fogón|víbora|gato|sol,partes del cuerpo,intermedio
E0939,leer_escribir,P0519,,Lee la palabra en náhuatl 'tinamastli' y escribe su traducción al español,piedras del fogón,,partes del cuerpo,intermedio
E0940,completar_frase,P0519,,Completa: La palabra en náhuatl para 'piedras del fogón' es _____,tinamastli,tinamastli|otro|iltsa,partes del cuerpo,intermedio
E0941,leer_escribir,P0520,,Lee la palabra en náhuatl 'kaxitl' y escribe su traducción al español,plato,,utensilios de cocina,intermedio
E0942,leer_escribir,P0521,,Lee la palabra en náhuatl 'teposxalo’' y escribe su traducción al español,pocillo,,otras,intermedio
E0943,completar_frase,P0521,,Completa: La palabra en náhuatl para 'pocillo' es _____,teposxalo’,teposxalo’|otro|’olax,otras,intermedio
E0944,leer_escribir,P0522,,Lee la palabra en náhuatl 'istatl' y escribe su traducción al español,sal,,otras,intermedio
E0945,leer_escribir,P0523,,Lee la palabra en náhuatl 'chilmoli' y escribe su traducción al español,salsa,,otras,intermedio
E0946,leer_escribir,P0524,,Lee la palabra en náhuatl 'tepostlakualchiualoni' y escribe su traducción al español,sartén,,utensilios de cocina,intermedio
E0947,completar_frase,P0524,,Completa: La palabra en náhuatl para 'sartén' es _____,tepostlakualchiualoni,tepostlakualchiualoni|otro|inola,utensilios de cocina,intermedio
E0948,leer_escribir,P0525,,Lee la palabra en náhuatl 'payo’' y escribe su traducción al español,servilleta,,verbos y acciones,basico
E0949,completar_frase,P0525,,Completa: La palabra en náhuatl para 'servilleta' es _____,payo’,payo’|’oyap|payxx,verbos y acciones,basico
E0950,leer_escribir,P0526,,Lee la palabra en náhuatl 'yiyantli' y escribe su traducción al español,silla,,saludos y tiempo,intermedio
E0951,completar_frase,P0526,,Completa: La palabra en náhuatl para 'silla' es _____,yiyantli,yiyantli|otro|yiyxx,saludos y tiempo,intermedio
E0952,leer_escribir,P0527,,Lee la palabra en náhuatl 'xalo’ niukatliualoni' y escribe su traducción al español,taza,,otras,intermedio
E0953,completar_frase,P0527,,Completa: La palabra en náhuatl para 'taza' es _____,xalo’ niukatliualoni,xalo’ niukatliualoni|xalxx|inola,otras,intermedio
E0954,leer_escribir,P0528,,Lee la palabra en náhuatl 'texolotl' y escribe su traducción al español,tejolote,,otras,intermedio
E0955,leer_escribir,P0529,,Lee la palabra en náhuatl 'tlaxkali' y escribe su traducción al español,tortilla,,utensilios de cocina,intermedio
E0956,leer_escribir,P0530,,Lee la palabra en náhuatl 'atliualoni' y escribe su traducción al español,vaso,,utensilios de cocina,intermedio
E0957,completar_frase,P0530,,Completa: La palabra en náhuatl para 'vaso' es _____,atliualoni,atliualoni|inola|atlxx,utensilios de cocina,intermedio
E0958,leer_escribir,P0531,,Lee la palabra en náhuatl 'kuatlakpali' y escribe su traducción al español,almohada,,hogar y muebles,intermedio
E0959,completar_frase,P0531,,Completa: La palabra en náhuatl para 'almohada' es _____,kuatlakpali,kuatlakpali|ilapk|kuaxx,hogar y muebles,intermedio
E0960,leer_escribir,P0532,,Lee la palabra en náhuatl 'ikpali' y escribe su traducción al español,banco,,hogar y muebles,basico
E0961,leer_escribir,P0533,,Lee la palabra en náhuatl 'kochiualoni' y escribe su traducción al español,cama,,hogar y muebles,intermedio
E0962,completar_frase,P0533,,Completa: La palabra en náhuatl para 'cama' es _____,kochiualoni,kochiualoni|kocxx|inola,hogar y muebles,intermedio
